date,open,high,low,close,volume
2015-10-27,53.9900,54.3700,53.5800,53.6900,50999907
2015-10-28,53.5400,53.9800,52.8600,53.9800,47000753
2015-10-29,53.5400,53.8300,53.2200,53.3600,30202078
2015-10-30,53.3200,53.9900,52.6200,52.6400,46619761
2015-11-02,52.8500,53.3600,52.6200,53.2400,30284982
2015-11-03,52.9300,54.3900,52.9000,54.1500,36596931
2015-11-04,54.1800,54.8800,54.0600,54.4000,37087849
2015-11-05,54.4900,54.7000,54.0000,54.3800,31468485
2015-11-06,54.0850,54.9800,53.9640,54.9200,32851204
2015-11-09,54.5500,54.8700,53.5600,54.1600,32513067
2015-11-10,54.0700,54.1300,53.2700,53.5100,55283697
2015-11-11,53.7000,54.2000,53.4600,53.6500,36516260
2015-11-12,53.4800,53.9791,53.1900,53.3200,35361095
2015-11-13,53.0700,53.2900,52.5300,52.8400,36848175
2015-11-16,53.0800,53.8900,52.8500,53.7650,32165198
2015-11-17,53.1700,53.5300,52.8500,52.9700,31546754
2015-11-18,53.0000,53.9800,52.9799,53.8500,29710030
2015-11-19,53.9900,54.6600,53.7810,53.9400,28149228
2015-11-20,54.2500,54.3000,53.2650,54.1900,37147608
2015-11-23,54.2500,54.4600,53.7500,54.1900,28235918
2015-11-24,53.9200,54.4400,53.5800,54.2500,24600043
2015-11-25,54.0900,54.2300,53.6900,53.6900,21005147
2015-11-27,53.8000,54.0800,53.7900,53.9300,9009132
2015-11-30,54.5400,54.9600,53.9999,54.3500,56241417
2015-12-01,54.4100,55.2300,54.3000,55.2200,39952779
2015-12-02,55.3200,55.9600,55.0600,55.2100,47274879
2015-12-03,55.4900,55.7700,53.9300,54.2000,38627835
2015-12-04,54.1200,56.2300,54.1000,55.9100,43963662
2015-12-07,55.7900,55.9700,55.2900,55.8100,30709765
2015-12-08,55.4700,56.1000,54.9900,55.7900,32878026
2015-12-09,55.3700,55.8700,54.5100,54.9800,36373209
2015-12-10,55.3900,55.6550,55.0100,55.2700,31775826
2015-12-11,54.7100,55.1000,54.0100,54.0600,39549497
2015-12-14,54.3300,55.2100,53.6800,55.1400,47006491
2015-12-15,55.6600,55.9000,55.0900,55.2000,39842998
2015-12-16,55.5400,56.2450,54.7600,56.1300,37503300
2015-12-17,56.3600,56.7900,55.5348,55.7000,41280907
2015-12-18,55.7700,56.0000,54.0300,54.1300,84684164
2015-12-21,54.8800,55.3500,54.2262,54.8300,37246325
2015-12-22,54.9900,55.4800,54.5000,55.3500,28322241
2015-12-23,55.7000,55.8800,55.4400,55.8200,27279832
2015-12-24,55.8600,55.9600,55.4300,55.6700,9570002
2015-12-28,55.3500,55.9500,54.9800,55.9500,22458293
2015-12-29,56.2900,56.8500,56.0600,56.5500,27731403
2015-12-30,56.4700,56.7800,56.2875,56.3100,21704505
2015-12-31,56.0400,56.1900,55.4200,55.4800,27334061
