timestamp,start_timestamp,price,confidence,pattern_type
2025-10-30 09:35:18,2025-10-30 09:20:19,270.71,0.753239559933671,Flag/Pennant
2025-10-30 09:37:49,2025-10-30 09:22:50,270.915,0.7583373543888038,Flag/Pennant
2025-10-31 09:33:31,2025-10-31 09:18:32,273.8242,0.9385857775169183,Flag/Pennant
2025-10-31 09:36:01,2025-10-31 09:21:02,271.9301,0.9343617423250676,Flag/Pennant
2025-10-31 09:38:31,2025-10-31 09:23:32,269.35,0.9287518633428198,Flag/Pennant
2025-10-31 09:41:02,2025-10-31 09:26:03,270.1099,0.9642187058803279,Flag/Pennant
2025-10-31 09:43:32,2025-10-31 09:28:33,270.495,0.9486802465159951,Flag/Pennant
2025-10-31 09:46:02,2025-10-31 09:31:03,270.0,0.7871223953778973,Flag/Pennant
